en,fr,it,de,es,ko,kana
★Crv4662s,★Crv4662,★Crv4662,★Crv4662,★Crv4662,★Crv4662,★Crv4662
★Crv4786s,★Crv4786,★Crv4786,★Crv4786,★Crv4786,★Crv4786,★Crv4786
★Aur1708s,★Aur1708,★Aur1708,★Aur1708,★Aur1708,★Aur1708,★Aur1708
★Aur2088s,★Aur2088,★Aur2088,★Aur2088,★Aur2088,★Aur2088,★Aur2088
★Aur1605s,★Aur1605,★Aur1605,★Aur1605,★Aur1605,★Aur1605,★Aur1605
★Aur2095s,★Aur2095,★Aur2095,★Aur2095,★Aur2095,★Aur2095,★Aur2095
★Aur1577s,★Aur1577,★Aur1577,★Aur1577,★Aur1577,★Aur1577,★Aur1577
★Aur1641s,★Aur1641,★Aur1641,★Aur1641,★Aur1641,★Aur1641,★Aur1641
★Aur1612s,★Aur1612,★Aur1612,★Aur1612,★Aur1612,★Aur1612,★Aur1612
★Pav7790s,★Pav7790,★Pav7790,★Pav7790,★Pav7790,★Pav7790,★Pav7790
★Cet911s,★Cet911,★Cet911,★Cet911,★Cet911,★Cet911,★Cet911
★Cet681s,★Cet681,★Cet681,★Cet681,★Cet681,★Cet681,★Cet681
★Cet188s,★Cet188,★Cet188,★Cet188,★Cet188,★Cet188,★Cet188
★Cet539s,★Cet539,★Cet539,★Cet539,★Cet539,★Cet539,★Cet539
★Cet804s,★Cet804,★Cet804,★Cet804,★Cet804,★Cet804,★Cet804
★Cep8974s,★Cep8974,★Cep8974,★Cep8974,★Cep8974,★Cep8974,★Cep8974
★Cep8162s,★Cep8162,★Cep8162,★Cep8162,★Cep8162,★Cep8162,★Cep8162
★Cep8238s,★Cep8238,★Cep8238,★Cep8238,★Cep8238,★Cep8238,★Cep8238
★Cep8417s,★Cep8417,★Cep8417,★Cep8417,★Cep8417,★Cep8417,★Cep8417
★Cen5267s,★Cen5267,★Cen5267,★Cen5267,★Cen5267,★Cen5267,★Cen5267
★Cen5288s,★Cen5288,★Cen5288,★Cen5288,★Cen5288,★Cen5288,★Cen5288
★Cen551s,★Cen551,★Cen551,★Cen551,★Cen551,★Cen551,★Cen551
★Cen5459s,★Cen5459,★Cen5459,★Cen5459,★Cen5459,★Cen5459,★Cen5459
★Cen5460s,★Cen5460,★Cen5460,★Cen5460,★Cen5460,★Cen5460,★Cen5460
★CMi2943s,★CMi2943,★CMi2943,★CMi2943,★CMi2943,★CMi2943,★CMi2943
★CMi2845s,★CMi2845,★CMi2845,★CMi2845,★CMi2845,★CMi2845,★CMi2845
★Equ8131s,★Equ8131,★Equ8131,★Equ8131,★Equ8131,★Equ8131,★Equ8131
★Vul7405s,★Vul7405,★Vul7405,★Vul7405,★Vul7405,★Vul7405,★Vul7405
★UMi424s,★UMi424,★UMi424,★UMi424,★UMi424,★UMi424,★UMi424
★UMi5563s,★UMi5563,★UMi5563,★UMi5563,★UMi5563,★UMi5563,★UMi5563
★UMi5735s,★UMi5735,★UMi5735,★UMi5735,★UMi5735,★UMi5735,★UMi5735
★UMi6789s,★UMi6789,★UMi6789,★UMi6789,★UMi6789,★UMi6789,★UMi6789
★Crt4287s,★Crt4287,★Crt4287,★Crt4287,★Crt4287,★Crt4287,★Crt4287
★Lyr7001s,★Lyr7001,★Lyr7001,★Lyr7001,★Lyr7001,★Lyr7001,★Lyr7001
★Lyr7178s,★Lyr7178,★Lyr7178,★Lyr7178,★Lyr7178,★Lyr7178,★Lyr7178
★Lyr7106s,★Lyr7106,★Lyr7106,★Lyr7106,★Lyr7106,★Lyr7106,★Lyr7106
★Lyr7298s,★Lyr7298,★Lyr7298,★Lyr7298,★Lyr7298,★Lyr7298,★Lyr7298
★Ara6585s,★Ara6585,★Ara6585,★Ara6585,★Ara6585,★Ara6585,★Ara6585
★Sco6134s,★Sco6134,★Sco6134,★Sco6134,★Sco6134,★Sco6134,★Sco6134
★Sco6527s,★Sco6527,★Sco6527,★Sco6527,★Sco6527,★Sco6527,★Sco6527
★Sco6553s,★Sco6553,★Sco6553,★Sco6553,★Sco6553,★Sco6553,★Sco6553
★Sco5953s,★Sco5953,★Sco5953,★Sco5953,★Sco5953,★Sco5953,★Sco5953
★Sco5984s,★Sco5984,★Sco5984,★Sco5984,★Sco5984,★Sco5984,★Sco5984
★Sco6508s,★Sco6508,★Sco6508,★Sco6508,★Sco6508,★Sco6508,★Sco6508
★Sco6084s,★Sco6084,★Sco6084,★Sco6084,★Sco6084,★Sco6084,★Sco6084
★Sco5944s,★Sco5944,★Sco5944,★Sco5944,★Sco5944,★Sco5944,★Sco5944
★Sco6630s,★Sco6630,★Sco6630,★Sco6630,★Sco6630,★Sco6630,★Sco6630
★Sco6027s,★Sco6027,★Sco6027,★Sco6027,★Sco6027,★Sco6027,★Sco6027
★Sco6247s,★Sco6247,★Sco6247,★Sco6247,★Sco6247,★Sco6247,★Sco6247
★Sco6252s,★Sco6252,★Sco6252,★Sco6252,★Sco6252,★Sco6252,★Sco6252
★Sco5928s,★Sco5928,★Sco5928,★Sco5928,★Sco5928,★Sco5928,★Sco5928
★Sco6241s,★Sco6241,★Sco6241,★Sco6241,★Sco6241,★Sco6241,★Sco6241
★Sco6165s,★Sco6165,★Sco6165,★Sco6165,★Sco6165,★Sco6165,★Sco6165
★Tri544s,★Tri544,★Tri544,★Tri544,★Tri544,★Tri544,★Tri544
★Leo3982s,★Leo3982,★Leo3982,★Leo3982,★Leo3982,★Leo3982,★Leo3982
★Leo4534s,★Leo4534,★Leo4534,★Leo4534,★Leo4534,★Leo4534,★Leo4534
★Leo4357s,★Leo4357,★Leo4357,★Leo4357,★Leo4357,★Leo4357,★Leo4357
★Leo4057s,★Leo4057,★Leo4057,★Leo4057,★Leo4057,★Leo4057,★Leo4057
★Leo4359s,★Leo4359,★Leo4359,★Leo4359,★Leo4359,★Leo4359,★Leo4359
★Leo4031s,★Leo4031,★Leo4031,★Leo4031,★Leo4031,★Leo4031,★Leo4031
★Leo3852s,★Leo3852,★Leo3852,★Leo3852,★Leo3852,★Leo3852,★Leo3852
★Leo3905s,★Leo3905,★Leo3905,★Leo3905,★Leo3905,★Leo3905,★Leo3905
★Leo3773s,★Leo3773,★Leo3773,★Leo3773,★Leo3773,★Leo3773,★Leo3773
★Gru8425s,★Gru8425,★Gru8425,★Gru8425,★Gru8425,★Gru8425,★Gru8425
★Gru8636s,★Gru8636,★Gru8636,★Gru8636,★Gru8636,★Gru8636,★Gru8636
★Gru8353s,★Gru8353,★Gru8353,★Gru8353,★Gru8353,★Gru8353,★Gru8353
★Lib5685s,★Lib5685,★Lib5685,★Lib5685,★Lib5685,★Lib5685,★Lib5685
★Lib5531s,★Lib5531,★Lib5531,★Lib5531,★Lib5531,★Lib5531,★Lib5531
★Lib5787s,★Lib5787,★Lib5787,★Lib5787,★Lib5787,★Lib5787,★Lib5787
★Lib5603s,★Lib5603,★Lib5603,★Lib5603,★Lib5603,★Lib5603,★Lib5603
★Pup3165s,★Pup3165,★Pup3165,★Pup3165,★Pup3165,★Pup3165,★Pup3165
★Pup3185s,★Pup3185,★Pup3185,★Pup3185,★Pup3185,★Pup3185,★Pup3185
★Pup3045s,★Pup3045,★Pup3045,★Pup3045,★Pup3045,★Pup3045,★Pup3045
★Cyg7924s,★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924,★Cyg7924
★Cyg7417s,★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417,★Cyg7417
★Cyg7796s,★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796,★Cyg7796
★Cyg8301s,★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301,★Cyg8301
★Cyg7949s,★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949,★Cyg7949
★Cyg7528s,★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528,★Cyg7528
★Oct7228s,★Oct7228,★Oct7228,★Oct7228,★Oct7228,★Oct7228,★Oct7228
★Col1956s,★Col1956,★Col1956,★Col1956,★Col1956,★Col1956,★Col1956
★Col2040s,★Col2040,★Col2040,★Col2040,★Col2040,★Col2040,★Col2040
★Col2177s,★Col2177,★Col2177,★Col2177,★Col2177,★Col2177,★Col2177
★Gem2990s,★Gem2990,★Gem2990,★Gem2990,★Gem2990,★Gem2990,★Gem2990
★Gem2891s,★Gem2891,★Gem2891,★Gem2891,★Gem2891,★Gem2891,★Gem2891
★Gem2421s,★Gem2421,★Gem2421,★Gem2421,★Gem2421,★Gem2421,★Gem2421
★Gem2473s,★Gem2473,★Gem2473,★Gem2473,★Gem2473,★Gem2473,★Gem2473
★Gem2216s,★Gem2216,★Gem2216,★Gem2216,★Gem2216,★Gem2216,★Gem2216
★Gem2777s,★Gem2777,★Gem2777,★Gem2777,★Gem2777,★Gem2777,★Gem2777
★Gem2650s,★Gem2650,★Gem2650,★Gem2650,★Gem2650,★Gem2650,★Gem2650
★Gem2286s,★Gem2286,★Gem2286,★Gem2286,★Gem2286,★Gem2286,★Gem2286
★Gem2484s,★Gem2484,★Gem2484,★Gem2484,★Gem2484,★Gem2484,★Gem2484
★Gem2930s,★Gem2930,★Gem2930,★Gem2930,★Gem2930,★Gem2930,★Gem2930
★Peg8775s,★Peg8775,★Peg8775,★Peg8775,★Peg8775,★Peg8775,★Peg8775
★Peg8781s,★Peg8781,★Peg8781,★Peg8781,★Peg8781,★Peg8781,★Peg8781
★Peg39s,★Peg39,★Peg39,★Peg39,★Peg39,★Peg39,★Peg39
★Peg8308s,★Peg8308,★Peg8308,★Peg8308,★Peg8308,★Peg8308,★Peg8308
★Peg8650s,★Peg8650,★Peg8650,★Peg8650,★Peg8650,★Peg8650,★Peg8650
★Peg8634s,★Peg8634,★Peg8634,★Peg8634,★Peg8634,★Peg8634,★Peg8634
★Peg8684s,★Peg8684,★Peg8684,★Peg8684,★Peg8684,★Peg8684,★Peg8684
★Peg8450s,★Peg8450,★Peg8450,★Peg8450,★Peg8450,★Peg8450,★Peg8450
★Peg8880s,★Peg8880,★Peg8880,★Peg8880,★Peg8880,★Peg8880,★Peg8880
★Peg8905s,★Peg8905,★Peg8905,★Peg8905,★Peg8905,★Peg8905,★Peg8905
★Oph6556s,★Oph6556,★Oph6556,★Oph6556,★Oph6556,★Oph6556,★Oph6556
★Oph6378s,★Oph6378,★Oph6378,★Oph6378,★Oph6378,★Oph6378,★Oph6378
★Oph6603s,★Oph6603,★Oph6603,★Oph6603,★Oph6603,★Oph6603,★Oph6603
★Oph6149s,★Oph6149,★Oph6149,★Oph6149,★Oph6149,★Oph6149,★Oph6149
★Oph6056s,★Oph6056,★Oph6056,★Oph6056,★Oph6056,★Oph6056,★Oph6056
★Oph6075s,★Oph6075,★Oph6075,★Oph6075,★Oph6075,★Oph6075,★Oph6075
★Ser5854s,★Ser5854,★Ser5854,★Ser5854,★Ser5854,★Ser5854,★Ser5854
★Ser7141s,★Ser7141,★Ser7141,★Ser7141,★Ser7141,★Ser7141,★Ser7141
★Ser5879s,★Ser5879,★Ser5879,★Ser5879,★Ser5879,★Ser5879,★Ser5879
★Her6406s,★Her6406,★Her6406,★Her6406,★Her6406,★Her6406,★Her6406
★Her6148s,★Her6148,★Her6148,★Her6148,★Her6148,★Her6148,★Her6148
★Her6410s,★Her6410,★Her6410,★Her6410,★Her6410,★Her6410,★Her6410
★Her6526s,★Her6526,★Her6526,★Her6526,★Her6526,★Her6526,★Her6526
★Her6117s,★Her6117,★Her6117,★Her6117,★Her6117,★Her6117,★Her6117
★Her6008s,★Her6008,★Her6008,★Her6008,★Her6008,★Her6008,★Her6008
★Per936s,★Per936,★Per936,★Per936,★Per936,★Per936,★Per936
★Per1017s,★Per1017,★Per1017,★Per1017,★Per1017,★Per1017,★Per1017
★Per1131s,★Per1131,★Per1131,★Per1131,★Per1131,★Per1131,★Per1131
★Per1228s,★Per1228,★Per1228,★Per1228,★Per1228,★Per1228,★Per1228
★Per834s,★Per834,★Per834,★Per834,★Per834,★Per834,★Per834
★Per941s,★Per941,★Per941,★Per941,★Per941,★Per941,★Per941
★Phe99s,★Phe99,★Phe99,★Phe99,★Phe99,★Phe99,★Phe99
★Phe338s,★Phe338,★Phe338,★Phe338,★Phe338,★Phe338,★Phe338
★Vel3634s,★Vel3634,★Vel3634,★Vel3634,★Vel3634,★Vel3634,★Vel3634
★Vel3485s,★Vel3485,★Vel3485,★Vel3485,★Vel3485,★Vel3485,★Vel3485
★Vel3734s,★Vel3734,★Vel3734,★Vel3734,★Vel3734,★Vel3734,★Vel3734
★Aqr8232s,★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232,★Aqr8232
★Aqr8414s,★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414,★Aqr8414
★Aqr8709s,★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709,★Aqr8709
★Aqr8518s,★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518,★Aqr8518
★Aqr7950s,★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950,★Aqr7950
★Aqr8499s,★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499,★Aqr8499
★Aqr8610s,★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610,★Aqr8610
★Aqr8264s,★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264,★Aqr8264
★Cru4853s,★Cru4853,★Cru4853,★Cru4853,★Cru4853,★Cru4853,★Cru4853
★Cru4730s,★Cru4730,★Cru4730,★Cru4730,★Cru4730,★Cru4730,★Cru4730
★Cru4763s,★Cru4763,★Cru4763,★Cru4763,★Cru4763,★Cru4763,★Cru4763
★Cru4700s,★Cru4700,★Cru4700,★Cru4700,★Cru4700,★Cru4700,★Cru4700
★Cru4656s,★Cru4656,★Cru4656,★Cru4656,★Cru4656,★Cru4656,★Cru4656
★PsA8728s,★PsA8728,★PsA8728,★PsA8728,★PsA8728,★PsA8728,★PsA8728
★TrA6217s,★TrA6217,★TrA6217,★TrA6217,★TrA6217,★TrA6217,★TrA6217
★Cap7776s,★Cap7776,★Cap7776,★Cap7776,★Cap7776,★Cap7776,★Cap7776
★Cap7754s,★Cap7754,★Cap7754,★Cap7754,★Cap7754,★Cap7754,★Cap7754
★Cap8278s,★Cap8278,★Cap8278,★Cap8278,★Cap8278,★Cap8278,★Cap8278
★Cap8322s,★Cap8322,★Cap8322,★Cap8322,★Cap8322,★Cap8322,★Cap8322
★Cap7773s,★Cap7773,★Cap7773,★Cap7773,★Cap7773,★Cap7773,★Cap7773
★Sge7479s,★Sge7479,★Sge7479,★Sge7479,★Sge7479,★Sge7479,★Sge7479
★Car2326s,★Car2326,★Car2326,★Car2326,★Car2326,★Car2326,★Car2326
★Car3685s,★Car3685,★Car3685,★Car3685,★Car3685,★Car3685,★Car3685
★Car3307s,★Car3307,★Car3307,★Car3307,★Car3307,★Car3307,★Car3307
★Car3699s,★Car3699,★Car3699,★Car3699,★Car3699,★Car3699,★Car3699
★Dra5744s,★Dra5744,★Dra5744,★Dra5744,★Dra5744,★Dra5744,★Dra5744
★Dra5291s,★Dra5291,★Dra5291,★Dra5291,★Dra5291,★Dra5291,★Dra5291
★Dra6705s,★Dra6705,★Dra6705,★Dra6705,★Dra6705,★Dra6705,★Dra6705
★Dra6536s,★Dra6536,★Dra6536,★Dra6536,★Dra6536,★Dra6536,★Dra6536
★Dra7310s,★Dra7310,★Dra7310,★Dra7310,★Dra7310,★Dra7310,★Dra7310
★Dra6688s,★Dra6688,★Dra6688,★Dra6688,★Dra6688,★Dra6688,★Dra6688
★Dra4434s,★Dra4434,★Dra4434,★Dra4434,★Dra4434,★Dra4434,★Dra4434
★Dra6370s,★Dra6370,★Dra6370,★Dra6370,★Dra6370,★Dra6370,★Dra6370
★Dra7462s,★Dra7462,★Dra7462,★Dra7462,★Dra7462,★Dra7462,★Dra7462
★Dra6396s,★Dra6396,★Dra6396,★Dra6396,★Dra6396,★Dra6396,★Dra6396
★Dra6132s,★Dra6132,★Dra6132,★Dra6132,★Dra6132,★Dra6132,★Dra6132
★Dra6636s,★Dra6636,★Dra6636,★Dra6636,★Dra6636,★Dra6636,★Dra6636
★CVn4915s,★CVn4915,★CVn4915,★CVn4915,★CVn4915,★CVn4915,★CVn4915
★CVn4785s,★CVn4785,★CVn4785,★CVn4785,★CVn4785,★CVn4785,★CVn4785
★CVn4846s,★CVn4846,★CVn4846,★CVn4846,★CVn4846,★CVn4846,★CVn4846
★Aql7595s,★Aql7595,★Aql7595,★Aql7595,★Aql7595,★Aql7595,★Aql7595
★Aql7557s,★Aql7557,★Aql7557,★Aql7557,★Aql7557,★Aql7557,★Aql7557
★Aql7525s,★Aql7525,★Aql7525,★Aql7525,★Aql7525,★Aql7525,★Aql7525
★Aql7602s,★Aql7602,★Aql7602,★Aql7602,★Aql7602,★Aql7602,★Aql7602
★Aql7235s,★Aql7235,★Aql7235,★Aql7235,★Aql7235,★Aql7235,★Aql7235
Max Honey,Maxi Miels,Mielemax,Dyna-Honige,Maxipanales,다이꿀,ダイミツ
Max Mushrooms,Maxi Champis,Funghimax,Dyna-Pilze,Maxisetas,다이버섯,ダイキノコ
Galarica Twigs,Branches Galanoa,Rami Galarnoce,Galarnuss-Zweige,Ramas de Galanuez,가라두구가지,ガラナツのえだ
Galarica Cuffs,Bracelets Galanoa,Fasce Galarnoce,Galarnuss-Reife,Brazales Galanuez,가라두구팔찌,ガラナツブレス
Style Cards,Cartes Élégance,Tessere chic,Style-Karten,Tarjetas Chic,멋쟁이카드,おしゃれカード
Armor Passes,Pass Isolarmure,Pass Armatura,Rüstungspässe,Pases Armadura,갑옷패스,ヨロイパス
Rotom Bikes,Moticyclettes,Bici Rotom,Rotom-Räder,Bicis Rotom,로토무자전거,ロトムじてんしゃ
Rotom Bikes,Moticyclettes,Bici Rotom,Rotom-Räder,Bicis Rotom,로토무자전거,ロトムじてんしゃ
Exp. Charms,Charmes Exp,Esperienzamuleti,EP-Pins,Amuletos Experiencia,경험부적,けいけんおまもり
Armorite Ore,Armurium,Roccearmatura,Rüstungserze,Duralium,갑옷광석,ヨロイこうせき
Mark Charms,Charmes Insigne,Emblemamuleti,Zeichenpins,Amuletos Emblema,증표의부적,あかしのおまもり
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ
Galarica Wreaths,Couronnes Galanoa,Corone Galarnoce,Galarnuss-Kränze,Coronas Galanuez,가라두구머리장식,ガラナツリース
Legendary Clue 1s,Notes Légende 1,Leggende 1,Legenden-Notizen 1,Leyendas 1,전설의메모1,でんせつのメモ１
Legendary Clue 2s,Notes Légende 2,Leggende 2,Legenden-Notizen 2,Leyendas 2,전설의메모2,でんせつのメモ２
Legendary Clue 3s,Notes Légende 3,Leggende 3,Legenden-Notizen 3,Leyendas 3,전설의메모3,でんせつのメモ３
Legendary Clue?s,Notes Légende (?),Leggende ?,Legenden-Notizen X,Leyendas (?),전설의메모?,でんせつのメモ？
Crown Passes,Pass Couronneige,Pass Corona,Kronenpässe,Pases Corona,왕관패스,カンムリパス
Wooden Crowns,Couronnes en Bois,Corone di legno,Holzkronen,Coronas Talladas,목각왕관,きぼりのかんむり
Radiant Petals,Pétales Brillants,Petali lucenti,Kronblätter,Pétalos Fulgor,빛나는꽃잎,かがやくはなびら
White Mane Hair,Crins Blancs,Crini bianchi,Helle Rosshaare,Crines Blancas,하얀갈기,しろいたてがみ
Black Mane Hair,Crins Sombres,Crini neri,Dunkle Rosshaare,Crines Negras,검은갈기,くろいたてがみ
Iceroot Carrots,Carottes Gelées,Carote algide,Polarkarotten,Zanahorias Níveas,차가운당근,つめたいにんじん
Shaderoot Carrots,Carottes Sombres,Carote oscure,Phantomkarotten,Zanahorias Oscuras,검은당근,くろいにんじん
Dynite Ore,Dynamaxium,Roccemax,Dyna-Erze,Maxinium,맥스광석,マックスこうせき
Carrot Seeds,Graines Carotte,Semi di carota,Karottensamen,Semillas de Zanahoria,당근씨,にんじんのタネ
Ability Patches,Patchs Talent,Cerotti abilità,Fähigk.-Pflaster,Parches Habilidad,특성패치,とくせいパッチ
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ
Time Balm,Pacifi-Temps,Sferazen tempo,Zeitruhegabe,Calmasfera Tiempo,시간의진정환,ときのシズメダマ
Space Balm,Pacifi-Espace,Sferazen spazio,Raumruhegabe,Calmasfera Espacio,공간의진정환,そらのシズメダマ
Mysterious Balm,Pacifisphère,Sferazen,Ruhegabe,Calmasfera,진정환,しずめだま
Linking Cord,Fil de Liaison,Filo dell’unione,Verbindungsschnur,Cordón Unión,연결의끈,つながりのヒモ
Hometown Muffin,Muffin Tradition,Muffin classico,Heimatmuffin,Bizcocho Clásico,고향머핀,ふるさとマフィン
Apricorn,Noigrume,Bacca ghicocca,Aprikoko,Bonguri,규토리열매,ぼんぐりのみ
Jubilife Muffin,Rusti-Muffin,Muffin Giubilo,Jubelmuffin,Bizcocho Jubileo,축복머핀,コトブキマフィン
Aux Powerguard,Double Extra,Multi extra,Kombivitamine,Gragea Multi,멀티업,マルチアップ
Dire Hit,Muscle +,Supercolpo,Treffervitamine,Gragea Crítica,크리티컬커터,クリティカッター
Choice Dumpling,Papillote Choix,Involtoscelta,Wahlreishappen,Aperitivo Elección,구애잎사귀떡,こだわりちまき
Twice-Spiced Radish,Bouchée Double,Doppiaceto,Doppelrettich,Encurtidoble,두배절임,にばいづけ
Swap Snack,En-cas Contraire,Invertigratin,Umkehrbratling,Bocadito Inversión,뒤바뀜구이,あべこべやき
Caster Fern,Feuille Ronde,Felcetonda,Rundblatt,Helecho Rizado,둥근고비,タマゼンマイ
Seed of Mastery,Graine Maîtrise,Seme padronanza,Meistersamen,Semilla Dominio,숙달의씨,かいでんのタネ
Poké Ball,Poké Ball,Poké Ball,Pokéball,Poké Ball,몬스터볼,モンスターボール
???,???,???,???,(?),???,？？？
Eternal Ice,Glaçon Éternel,Ghiaccio perenne,Perma-Eis,Hielo Eterno,영원한얼음,えいえんのこおり
Uxie’s Claw,Griffe de Créhelf,Artiglio di Uxie,Selfe-Kralle,Garra de Uxie,유크시의손톱,ユクシーのつめ
Azelf’s Fang,Croc de Créfadet,Zanna di Azelf,Tobutz-Fangzahn,Diente de Azelf,아그놈의이빨,アグノムのきば
Mesprit’s Plume,Aile de Créfollet,Piuma di Mesprit,Vesprit-Feder,Pluma de Mesprit,엠라이트의깃털,エムリットのはね
Tumblestone,Galet,Ciottolo,Glanzstein,Guijarro Rojo,옥돌,たまいし
Celestica Flute,Flûte Céleste,Flauto memordei,Elysien-Flöte,Flauta Celestial,공신의피리,カミナギのふえ
Remedy,Remède,Preparato,Arznei,Remedio,한방약,カンポーやく
Fine Remedy,Super Remède,Preparato buono,Superarznei,Superremedio,좋은한방약,いいカンポーやく
Dazzling Honey,Miel Kibrille,Miele luccicante,Funkelhonig,Miel Brillante,반짝반짝꿀,きらきらミツ
Hearty Grains,Riz Zélé,Spiga rigogliosa,Munterreis,Espiga Vivaz,싱싱이삭,いきいきイナホ
Plump Beans,Fève Dodue,Fagiolo paffuto,Kullerbohne,Haba Suculenta,통통콩,ころころマメ
Springy Mushroom,Champi Toumou,Fungo gommoso,Zähpilz,Seta Esponjosa,쫄깃쫄깃버섯,もちもちキノコ
Crunchy Salt,Sel Rochedur,Minerale duro,Knirschmineral,Mineral Crocante,단단미네랄,ごりごりミネラル
Wood,Bois,Legno,Holz,Madera,목재,もくざい
King’s Leaf,Herbe Souveraine,Foglia regina,Königsblatt,Hierba Regia,킹리프,キングリーフ
Marsh Balm,Pacifi-Marais,Sferazen palude,Moorruhegabe,Calmasfera Pantano,늪의진정환,ぬまのシズメダマ
Poké Ball,Poké Ball,Poké Ball,Pokéball,Poké Ball,몬스터볼,モンスターボール
Great Ball,Super Ball,Mega Ball,Superball,Super Ball,슈퍼볼,スーパーボール
Ultra Ball,Hyper Ball,Ultra Ball,Hyperball,Ultra Ball,하이퍼볼,ハイパーボール
Feather Ball,Plume Ball,Piuma Ball,Federball,Pluma Ball,페더볼,フェザーボール
Pokéshi Doll,Poupée Pokéshi,Pokékokeshi,Pokémon-Kokeshi,Pokémuñeca,포켓몬목각인형,ポケモンこけし
???,???,???,???,(?),???,？？？
Smoke Bomb,Bombe Aveuglante,Palla orba,Rauchkugel,Bola Humareda,눈속임환,めかくしだま
Scatter Bang,Sachet Pétarade,Scoppiosfera,Knallkugel,Bola Ruidosa,팡팡환,ばりばりだま
