en,fr,it,de,es,ko,kana
Rotom Bike,Moticyclette,Bici Rotom,Rotom-Rad,Bici Rotom,로토무자전거,ロトムじてんしゃ
Exp. Charm,Charme Exp,Esperienzamuleto,EP-Pin,Amuleto Exp,경험부적,けいけんおまもり
Armorite Ore,Armurium,Rocciarmatura,Rüstungserz,Duralium,갑옷광석,ヨロイこうせき
Mark Charm,Charme Insigne,Emblemamuleto,Zeichenpin,Amuleto Emblema,증표의부적,あかしのおまもり
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ
Galarica Wreath,Couronne Galanoa,Corona Galarnoce,Galarnuss-Kranz,Corona Galanuez,가라두구머리장식,ガラナツリース
Legendary Clue 1,Note Légende 1,Leggenda 1,Legenden-Notiz 1,Leyenda 1,전설의메모1,でんせつのメモ１
Legendary Clue 2,Note Légende 2,Leggenda 2,Legenden-Notiz 2,Leyenda 2,전설의메모2,でんせつのメモ２
Legendary Clue 3,Note Légende 3,Leggenda 3,Legenden-Notiz 3,Leyenda 3,전설의메모3,でんせつのメモ３
Legendary Clue?,Note Légende (?),Leggenda ?,Legenden-Notiz X,Leyenda (?),전설의메모?,でんせつのメモ？
Crown Pass,Pass Couronneige,Pass Corona,Kronenpass,Pase Corona,왕관패스,カンムリパス
Wooden Crown,Couronne en Bois,Corona di legno,Holzkrone,Corona Tallada,목각왕관,きぼりのかんむり
Radiant Petal,Pétale Brillant,Petalo lucente,Kronblatt,Pétalo Fulgor,빛나는꽃잎,かがやくはなびら
White Mane Hair,Crins Blancs,Crini bianchi,Helles Rosshaar,Crin Blanca,하얀갈기,しろいたてがみ
Black Mane Hair,Crins Sombres,Crini neri,Dunkles Rosshaar,Crin Negra,검은갈기,くろいたてがみ
Iceroot Carrot,Carotte Gelée,Carota algida,Polarkarotte,Zanahoria Nívea,차가운당근,つめたいにんじん
Shaderoot Carrot,Carotte Sombre,Carota oscura,Phantomkarotte,Zanahoria Oscura,검은당근,くろいにんじん
Dynite Ore,Dynamaxium,Rocciamax,Dyna-Erz,Maxinium,맥스광석,マックスこうせき
Carrot Seeds,Graines Carotte,Semi di carota,Karottensamen,Sem. Zanahoria,당근씨,にんじんのタネ
Ability Patch,Patch Talent,Cerotto abilità,Fähigk.-Pflaster,Parche Habilidad,특성패치,とくせいパッチ
Reins of Unity,Rênes de l’Unité,Briglie legame,Zügel des Bundes,Riendas Unión,유대의고삐,キズナのタヅナ
Time Balm,Pacifi-Temps,Sferazen tempo,Zeitruhegabe,Calmasfera Tiempo,시간의진정환,ときのシズメダマ
Space Balm,Pacifi-Espace,Sferazen spazio,Raumruhegabe,Calmasfera Espacio,공간의진정환,そらのシズメダマ
Mysterious Balm,Pacifisphère,Sferazen,Ruhegabe,Calmasfera,진정환,しずめだま
Linking Cord,Fil de Liaison,Filo dell’unione,Verbindungsschnur,Cordón Unión,연결의끈,つながりのヒモ
Hometown Muffin,Muffin Tradition,Muffin classico,Heimatmuffin,Bizcocho Clásico,고향머핀,ふるさとマフィン
Apricorn,Noigrume,Bacca ghicocca,Aprikoko,Bonguri,규토리열매,ぼんぐりのみ
Jubilife Muffin,Rusti-Muffin,Muffin Giubilo,Jubelmuffin,Bizcocho Jubileo,축복머핀,コトブキマフィン
Aux Powerguard,Double Extra,Multi extra,Kombivitamine,Gragea Multi,멀티업,マルチアップ
Dire Hit,Muscle +,Supercolpo,Treffervitamine,Gragea Crítica,크리티컬커터,クリティカッター
Choice Dumpling,Papillote Choix,Involtoscelta,Wahlreishappen,Aperitivo Elección,구애잎사귀떡,こだわりちまき
Twice-Spiced Radish,Bouchée Double,Doppiaceto,Doppelrettich,Encurtidoble,두배절임,にばいづけ
Swap Snack,En-cas Contraire,Invertigratin,Umkehrbratling,Bocadito Inversión,뒤바뀜구이,あべこべやき
Caster Fern,Feuille Ronde,Felcetonda,Rundblatt,Helecho Rizado,둥근고비,タマゼンマイ
Seed of Mastery,Graine Maîtrise,Seme padronanza,Meistersamen,Semilla Dominio,숙달의씨,かいでんのタネ
Poké Ball,Poké Ball,Poké Ball,Pokéball,Poké Ball,몬스터볼,モンスターボール
???,???,???,???,(?),???,？？？
Eternal Ice,Glaçon Éternel,Ghiaccio perenne,Perma-Eis,Hielo Eterno,영원한얼음,えいえんのこおり
Uxie’s Claw,Griffe de Créhelf,Artiglio di Uxie,Selfe-Kralle,Garra de Uxie,유크시의손톱,ユクシーのつめ
Azelf’s Fang,Croc de Créfadet,Zanna di Azelf,Tobutz-Fangzahn,Diente de Azelf,아그놈의이빨,アグノムのきば
Mesprit’s Plume,Aile de Créfollet,Piuma di Mesprit,Vesprit-Feder,Pluma de Mesprit,엠라이트의깃털,エムリットのはね
Tumblestone,Galet,Ciottolo,Glanzstein,Guijarro Rojo,옥돌,たまいし
Celestica Flute,Flûte Céleste,Flauto memordei,Elysien-Flöte,Flauta Celestial,공신의피리,カミナギのふえ
Remedy,Remède,Preparato,Arznei,Remedio,한방약,カンポーやく
Fine Remedy,Super Remède,Preparato buono,Superarznei,Superremedio,좋은한방약,いいカンポーやく
Dazzling Honey,Miel Kibrille,Miele luccicante,Funkelhonig,Miel Brillante,반짝반짝꿀,きらきらミツ
Hearty Grains,Riz Zélé,Spiga rigogliosa,Munterreis,Espiga Vivaz,싱싱이삭,いきいきイナホ
Plump Beans,Fève Dodue,Fagiolo paffuto,Kullerbohne,Haba Suculenta,통통콩,ころころマメ
Springy Mushroom,Champi Toumou,Fungo gommoso,Zähpilz,Seta Esponjosa,쫄깃쫄깃버섯,もちもちキノコ
Crunchy Salt,Sel Rochedur,Minerale duro,Knirschmineral,Mineral Crocante,단단미네랄,ごりごりミネラル
Wood,Bois,Legno,Holz,Madera,목재,もくざい
King’s Leaf,Herbe Souveraine,Foglia regina,Königsblatt,Hierba Regia,킹리프,キングリーフ
Marsh Balm,Pacifi-Marais,Sferazen palude,Moorruhegabe,Calmasfera Pantano,늪의진정환,ぬまのシズメダマ
Poké Ball,Poké Ball,Poké Ball,Pokéball,Poké Ball,몬스터볼,モンスターボール
Great Ball,Super Ball,Mega Ball,Superball,Super Ball,슈퍼볼,スーパーボール
Ultra Ball,Hyper Ball,Ultra Ball,Hyperball,Ultra Ball,하이퍼볼,ハイパーボール
Feather Ball,Plume Ball,Piuma Ball,Federball,Pluma Ball,페더볼,フェザーボール
Pokéshi Doll,Poupée Pokéshi,Pokékokeshi,Pokémon-Kokeshi,Pokémuñeca,포켓몬목각인형,ポケモンこけし
???,???,???,???,(?),???,？？？
Smoke Bomb,Bombe Aveuglante,Palla orba,Rauchkugel,Bola Humareda,눈속임환,めかくしだま
Scatter Bang,Sachet Pétarade,Scoppiosfera,Knallkugel,Bola Ruidosa,팡팡환,ばりばりだま
Sticky Glob,Boule Gluante,Sfera viscosa,Klebkugel,Bola Pegajosa,끈끈환,ねばりだま
Star Piece,Morceau d’Étoile,Pezzo stella,Sternenstück,Trozo Estrella,별의조각,ほしのかけら
Mushroom Cake,Appât Toumou,Polpetta funghi,Pilzköder,Cebo de Setas,버섯유인환,キノコよせだま
Bugwort,Plante Répulsive,Erba repellente,Schutzblume,Hierba Repelente,벌레회피풀,ムシヨケソウ
Honey Cake,Appât Kibrille,Polpetta miele,Honigköder,Cebo Meloso,꿀유인환,ミツよせだま
Grain Cake,Appât Zélé,Polpetta spighe,Reisköder,Cebo de Grano,이삭유인환,イナホよせだま
Bean Cake,Appât Dodu,Polpetta fagioli,Bohnenköder,Cebo de Habas,콩유인환,マメよせだま
Salt Cake,Appât Rochedur,Polpetta minerale,Mineralköder,Cebo Mineral,미네랄유인환,ミネラルよせだま
Potion,Potion,Pozione,Trank,Poción,상처약,キズぐすり
Super Potion,Super Potion,Superpozione,Supertrank,Superpoción,좋은상처약,いいキズぐすり
Hyper Potion,Hyper Potion,Iperpozione,Hypertrank,Hiperpoción,고급상처약,すごいキズぐすり
Max Potion,Potion Max,Pozione max,Top-Trank,Poción Máxima,풀회복약,まんたんのくすり
Full Restore,Guérison,Ricarica totale,Top-Genesung,Restaurar Todo,회복약,かいふくのくすり
Remedy,Remède,Preparato,Arznei,Remedio,한방약,カンポーやく
Fine Remedy,Super Remède,Preparato buono,Superarznei,Superremedio,좋은한방약,いいカンポーやく
Superb Remedy,Hyper Remède,Preparato ottimo,Hyperarznei,Hiperremedio,고급한방약,すごいカンポーやく
Old Gateau,Vieux Gâteau,Dolce gateau,Spezialität,Barrita Plus,숲의양갱,もりのヨウカン
Jubilife Muffin,Rusti-Muffin,Muffin Giubilo,Jubelmuffin,Bizcocho Jubileo,축복머핀,コトブキマフィン
Full Heal,Total Soin,Cura totale,Hyperheiler,Cura Total,만병통치제,なんでもなおし
Revive,Rappel,Revitalizzante,Beleber,Revivir,기력의조각,げんきのかけら
Max Revive,Rappel Max,Revitalizzante max,Top-Beleber,Revivir Máximo,기력의덩어리,げんきのかたまり
Max Ether,Soin PP,Tonico PP,Ätherpillen,Píldora Éter,PP회복,ピーピーリカバー
Max Elixir,Maxi Soin PP,Tonico PP Max,Elixierpillen,Píldora Elixir,PP맥스,ピーピーマックス
Stealth Spray,Solution Furtive,Furtivizzante,Schleichspray,Aerosol Sigilo,살금살금스프레이,ひそやかスプレー
???,???,???,???,(?),???,？？？
Aux Power,Offensive Extra,Offensiva extra,Offensivvitamine,Gragea Ofensiva,공격의환약,せめのがんやく
Aux Guard,Défense Extra,Difensiva extra,Defensivvitamine,Gragea Defensiva,방어의환약,まもりのがんやく
Dire Hit,Muscle +,Supercolpo,Treffervitamine,Gragea Crítica,크리티컬커터,クリティカッター
Aux Evasion,Esquive Extra,Elusione X,Ausweichvitamine,Gragea Evasiva,잘-안맞기,ヨクアタラーヌ
Aux Powerguard,Double Extra,Multi extra,Kombivitamine,Gragea Multi,멀티업,マルチアップ
Forest Balm,Pacifi-Forêt,Sferazen foresta,Waldruhegabe,Calmasfera Bosque,숲의진정환,もりのシズメダマ
Iron Chunk,Fragment de Fer,Pezzo di ferro,Eisenbrocken,Pepita de Hierro,철조각,てつのかけら
???,???,???,???,(?),???,？？？
Black Tumblestone,Galet Noir,Ciottolo nero,Schwarzglanzstein,Guijarro Negro,검은옥돌,くろいろたまいし
Sky Tumblestone,Galet Azur,Ciottolo celeste,Azurglanzstein,Guijarro Celeste,하늘색옥돌,そらいろたまいし
???,???,???,???,(?),???,？？？
Ball of Mud,Boule de Boue,Palla di fango,Lehmball,Bola de Lodo,진흙경단,どろだんご
???,???,???,???,(?),???,？？？
Pop Pod,Pétaralgue,Scoppiettalga,Knallmoos,Marimo Ruidoso,팡팡마리모,バリバリモ
Sootfoot Root,Rutabagaz,Patata fumosa,Rauchknolle,Fumibulbo,연기토란,ケムリイモ
Spoiled Apricorn,Noigrume Rongé,Ghicocca bacata,Löchrige Aprikoko,Bonguri Pocho,벌레먹은규토리,むしくいぼんぐり
Snowball,Boule de Neige,Palla di neve,Schneeball,Bola de Nieve,눈덩이,ゆきだま
Sticky Glob,Boule Gluante,Sfera viscosa,Klebkugel,Bola Pegajosa,끈끈환,ねばりだま
Black Augurite,Obsidienne,Augite nera,Schwarzaugit,Mineral Negro,검은휘석,くろのきせき
Peat Block,Bloc de Tourbe,Blocco di torba,Torfblock,Bloque de Turba,피트블록,ピートブロック
Stealth Spray,Solution Furtive,Furtivizzante,Schleichspray,Aerosol Sigilo,살금살금스프레이,ひそやかスプレー
Medicinal Leek,Soignon,Porro officinale,Fitlauch,Puerro Medicinal,약초,クスリソウ
Vivichoke,Bourgeon Vivace,Revitalboccio,Vitalknospe,Revibrote,기력의봉오리,ゲンキノツボミ
Pep-Up Plant,Plante PP,Erba PP,Ätherkraut,Hierba Éter,PP풀,ピーピーグサ
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
Tempting Charm B,Remplamulette 2,Amuleto Sostituto 2,Wahrungstalisman 2,Amuleto Sustituto 2,대타부적2,みがわりおまもり２
Tempting Charm P,Remplamulette 3,Amuleto Sostituto 3,Wahrungstalisman 3,Amuleto Sustituto 3,대타부적3,みがわりおまもり３
Swordcap,Fortichampi,Danzaspaditola,Schwertling,Seta Espada,칼춤버섯,ツルギマイタケ
Iron Barktongue,Carapachampi,Ferroscudino,Schildling,Seta Férrea,철벽버섯,テッペキクラゲ
Doppel Bonnets,Champinja,Doppioteamillo,Flinkling,Seta Evasiva,그림자분신버섯,カゲブンシメジ
Direshroom,Champiscoto,Colpogone,Volltrefferling,Seta Crítica,급소버섯,キュウショウロ
Sand Radish,Radis des Plages,Rafano costiero,Strandrettich,Rábano Arenero,모래해변무,スナハマダイコン
Tempting Charm T,Remplamulette 4,Amuleto Sostituto 4,Wahrungstalisman 4,Amuleto Sustituto 4,대타부적4,みがわりおまもり４
Tempting Charm Y,Remplamulette 5,Amuleto Sostituto 5,Wahrungstalisman 5,Amuleto Sustituto 5,대타부적5,みがわりおまもり５
Candy Truffle,Truffe Sucrée,Tartufo dolce,Süßtrüffel,Trufa Dulce,스위트러플,スイートトリュフ
Cake-Lure Base,Appâte,Polpetta base,Köderteig,Masa para Cebo,유인환반죽,よせだまのもと
Poké Ball,Poké Ball,Poké Ball,Pokéball,Poké Ball,몬스터볼,モンスターボール
Great Ball,Super Ball,Mega Ball,Superball,Super Ball,슈퍼볼,スーパーボール
Ultra Ball,Hyper Ball,Ultra Ball,Hyperball,Ultra Ball,하이퍼볼,ハイパーボール
Feather Ball,Plume Ball,Piuma Ball,Federball,Pluma Ball,페더볼,フェザーボール
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
Scatter Bang,Sachet Pétarade,Scoppiosfera,Knallkugel,Bola Ruidosa,팡팡환,ばりばりだま
Smoke Bomb,Bombe Aveuglante,Palla orba,Rauchkugel,Bola Humareda,눈속임환,めかくしだま
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
Pokéshi Doll,Poupée Pokéshi,Pokékokeshi,Pokémon-Kokeshi,Pokémuñeca,포켓몬목각인형,ポケモンこけし
Volcano Balm,Pacifi-Volcan,Sferazen vulcano,Vulkanruhegabe,Calmasfera Volcán,화산의진정환,かざんのシズメダマ
Mountain Balm,Pacifi-Montagne,Sferazen monte,Bergruhegabe,Calmasfera Montaña,산의진정환,やまのシズメダマ
Snow Balm,Pacifi-Neige,Sferazen neve,Schneeruhegabe,Calmasfera Nieve,눈의진정환,ゆきのシズメダマ
Honey Cake,Appât Kibrille,Polpetta miele,Honigköder,Cebo Meloso,꿀유인환,ミツよせだま
Grain Cake,Appât Zélé,Polpetta spighe,Reisköder,Cebo de Grano,이삭유인환,イナホよせだま
Bean Cake,Appât Dodu,Polpetta fagioli,Bohnenköder,Cebo de Habas,콩유인환,マメよせだま
Mushroom Cake,Appât Toumou,Polpetta funghi,Pilzköder,Cebo de Setas,버섯유인환,キノコよせだま
Salt Cake,Appât Rochedur,Polpetta minerale,Mineralköder,Cebo Mineral,미네랄유인환,ミネラルよせだま
Swap Snack,En-cas Contraire,Invertigratin,Umkehrbratling,Bocadito Inversión,뒤바뀜구이,あべこべやき
Choice Dumpling,Papillote Choix,Involtoscelta,Wahlreishappen,Aperitivo Elección,구애잎사귀떡,こだわりちまき
Twice-Spiced Radish,Bouchée Double,Doppiaceto,Doppelrettich,Encurtidoble,두배절임,にばいづけ
Survival Charm R,Enduramulette 1,Amuleto tutela 1,Schutztalisman 1,Amuleto Protector 1,안전부적1,あんぜんおまもり１
Survival Charm B,Enduramulette 2,Amuleto tutela 2,Schutztalisman 2,Amuleto Protector 2,안전부적2,あんぜんおまもり２
Survival Charm P,Enduramulette 3,Amuleto tutela 3,Schutztalisman 3,Amuleto Protector 3,안전부적3,あんぜんおまもり３
Survival Charm T,Enduramulette 4,Amuleto tutela 4,Schutztalisman 4,Amuleto Protector 4,안전부적4,あんぜんおまもり４
Survival Charm Y,Enduramulette 5,Amuleto tutela 5,Schutztalisman 5,Amuleto Protector 5,안전부적5,あんぜんおまもり５
Torn Journal,Journal Déchiré,Diario rovinato,Kaputtes Journal,Diario Rasgado,찢어진일기,やぶれたにっき
Warding Charm R,Zenamulette 1,Amuleto salute 1,Statustalisman 1,Amuleto Salud 1,건강부적1,けんこうおまもり１
Warding Charm B,Zenamulette 2,Amuleto salute 2,Statustalisman 2,Amuleto Salud 2,건강부적2,けんこうおまもり２
Warding Charm P,Zenamulette 3,Amuleto salute 3,Statustalisman 3,Amuleto Salud 3,건강부적3,けんこうおまもり３
Warding Charm T,Zenamulette 4,Amuleto salute 4,Statustalisman 4,Amuleto Salud 4,건강부적4,けんこうおまもり４
Warding Charm Y,Zenamulette 5,Amuleto salute 5,Statustalisman 5,Amuleto Salud 5,건강부적5,けんこうおまもり５
Wall Fragment,Fragment de Mur,Pezzo di lastra,Plattenfragment,Trozo de Losa,석판조각,せきばんのかけら
Basculegion Food,Appâragruel,Esca Basculegion,Salmagnis-Kloß,Cebo Basculegion,대쓰여너경단,イダイトウだんご
Old Journal,Vieux Journal,Vecchio diario,Altes Journal,Diario Antiguo,낡은일기,ふるいにっき
Wing Ball,Envol Ball,Wing Ball,Flügelball,Ala Ball,윙볼,ウイングボール
Jet Ball,Propulse Ball,Jet Ball,Düsenball,Aero Ball,제트볼,ジェットボール
Heavy Ball,Masse Ball,Peso Ball,Schwerball,Peso Ball,헤비볼,ヘビーボール
Leaden Ball,Mégamasse Ball,Megaton Ball,Zentnerball,Kilo Ball,메가톤볼,メガトンボール
Gigaton Ball,Gigamasse Ball,Gigaton Ball,Tonnenball,Quintal Ball,기가톤볼,ギガトンボール
Wing Ball,Envol Ball,Wing Ball,Flügelball,Ala Ball,윙볼,ウイングボール
Jet Ball,Propulse Ball,Jet Ball,Düsenball,Aero Ball,제트볼,ジェットボール
Heavy Ball,Masse Ball,Peso Ball,Schwerball,Peso Ball,헤비볼,ヘビーボール
Hopo Berry,Baie Bouhlon,Baccaluppo,Pfohbeere,Baya Lupu,포흐열매,ポフのみ
Superb Remedy,Hyper Remède,Preparato ottimo,Hyperarznei,Hiperremedio,고급한방약,すごいカンポーやく
Aux Power,Offensive Extra,Offensiva extra,Offensivvitamine,Gragea Ofensiva,공격의환약,せめのがんやく
Aux Guard,Défense Extra,Difensiva extra,Defensivvitamine,Gragea Defensiva,방어의환약,まもりのがんやく
Aux Evasion,Esquive Extra,Elusione X,Ausweichvitamine,Gragea Evasiva,잘-안맞기,ヨクアタラーヌ
Grit Dust,Sable Effort,Sabbia impegno,Leistungssand,Polvo Esfuerzo,노력의모래,ガンバリのすな
Grit Gravel,Cailloux Effort,Ghiaia impegno,Leistungskies,Grava Esfuerzo,노력의자갈,ガンバリのじゃり
Grit Pebble,Pierre Effort,Pietra impegno,Leistungsstein,Piedra Esfuerzo,노력의돌,ガンバリのいし
Grit Rock,Rocher Effort,Roccia impegno,Leistungsfels,Roca Esfuerzo,노력의바위,ガンバリのいわ
Secret Medicine,Remède Secret,Rimedio segreto,Geheimmedizin,Medicina Secreta,비전신약,ひでんのくすり
Tempting Charm R,Remplamulette 1,Amuleto Sostituto 1,Wahrungstalisman 1,Amuleto Sustituto 1,대타부적1,みがわりおまもり１
Lost Satchel,Objet Perdu,Oggetto smarrito,Verlorene Items,Objeto perdido,누군가의분실물,だれかのおとしもの
Lost Satchel,Objet Perdu,Oggetto smarrito,Verlorene Items,Objeto perdido,누군가의분실물,だれかのおとしもの
Lost Satchel,Objet Perdu,Oggetto smarrito,Verlorene Items,Objeto perdido,누군가의분실물,だれかのおとしもの
Lost Satchel,Objet Perdu,Oggetto smarrito,Verlorene Items,Objeto perdido,누군가의분실물,だれかのおとしもの
Lost Satchel,Objet Perdu,Oggetto smarrito,Verlorene Items,Objeto perdido,누군가의분실물,だれかのおとしもの
???,???,???,???,(?),???,？？？
Origin Ball,Origine Ball,Origin Ball,Urball,Origen Ball,오리진볼,オリジンボール
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
Origin Ore,Minerai Origine,Rocciorigine,Urerz,Mena Origen,오리진광석,オリジンこうせき
Adamant Crystal,Globe Adamant,Adamasferoide,Adamantkristall,Gran Diamansfera,큰금강옥,だいこんごうだま
Lustrous Globe,Globe Perlé,Splendisferoide,Weißkristall,Gran Lustresfera,큰백옥,だいしらたま
Griseous Core,Globe Platiné,Grigiosferoide,Platinumkristall,Gran Griseosfera,큰백금옥,だいはっきんだま
Blank Plate,Plaque Renouveau,Lastraripristino,Neutraltafel,Tabla Neutra,순백플레이트,まっさらプレート
???,???,???,???,(?),???,？？？
Crafting Kit,Boîte à Outils,Kit faidaté,Handwerkskiste,Kit de Artesanía,공작키트,クラフトキット
Leaden Ball,Mégamasse Ball,Megaton Ball,Zentnerball,Kilo Ball,메가톤볼,メガトンボール
Gigaton Ball,Gigamasse Ball,Gigaton Ball,Tonnenball,Quintal Ball,기가톤볼,ギガトンボール
Strange Ball,Étrange Ball,Strange Ball,Rätselball,Extraña Ball,스트레인지볼,ストレンジボール
Pokédex,Pokédex,Pokédex,Pokédex,Pokédex,포켓몬 도감,ポケモンずかん
Old Verse 1,Vieux Poème (1),Antica poesia 1,Altes Gedicht 1,Poema Antiguo 1,오래된 시1,ふるいポエム１
Old Verse 2,Vieux Poème (2),Antica poesia 2,Altes Gedicht 2,Poema Antiguo 2,오래된 시2,ふるいポエム２
Old Verse 3,Vieux Poème (3),Antica poesia 3,Altes Gedicht 3,Poema Antiguo 3,오래된 시3,ふるいポエム３
Old Verse 4,Vieux Poème (4),Antica poesia 4,Altes Gedicht 4,Poema Antiguo 4,오래된 시4,ふるいポエム４
???,???,???,???,(?),???,？？？
Old Verse 5,Vieux Poème (5),Antica poesia 5,Altes Gedicht 5,Poema Antiguo 5,오래된 시5,ふるいポエム５
Old Verse 6,Vieux Poème (6),Antica poesia 6,Altes Gedicht 6,Poema Antiguo 6,오래된 시6,ふるいポエム６
Old Verse 7,Vieux Poème (7),Antica poesia 7,Altes Gedicht 7,Poema Antiguo 7,오래된 시7,ふるいポエム７
Old Verse 8,Vieux Poème (8),Antica poesia 8,Altes Gedicht 8,Poema Antiguo 8,오래된 시8,ふるいポエム８
Old Verse 9,Vieux Poème (9),Antica poesia 9,Altes Gedicht 9,Poema Antiguo 9,오래된 시9,ふるいポエム９
Old Verse 10,Vieux Poème (10),Antica poesia 10,Altes Gedicht 10,Poema Antiguo 10,오래된 시10,ふるいポエム１０
Old Verse 11,Vieux Poème (11),Antica poesia 11,Altes Gedicht 11,Poema Antiguo 11,오래된 시11,ふるいポエム１１
Old Verse 12,Vieux Poème (12),Antica poesia 12,Altes Gedicht 12,Poema Antiguo 12,오래된 시12,ふるいポエム１２
Old Verse 13,Vieux Poème (13),Antica poesia 13,Altes Gedicht 13,Poema Antiguo 13,오래된 시13,ふるいポエム１３
Old Verse 14,Vieux Poème (14),Antica poesia 14,Altes Gedicht 14,Poema Antiguo 14,오래된 시14,ふるいポエム１４
Old Verse 15,Vieux Poème (15),Antica poesia 15,Altes Gedicht 15,Poema Antiguo 15,오래된 시15,ふるいポエム１５
Old Verse 16,Vieux Poème (16),Antica poesia 16,Altes Gedicht 16,Poema Antiguo 16,오래된 시16,ふるいポエム１６
Old Verse 17,Vieux Poème (17),Antica poesia 17,Altes Gedicht 17,Poema Antiguo 17,오래된 시17,ふるいポエム１７
Old Verse 18,Vieux Poème (18),Antica poesia 18,Altes Gedicht 18,Poema Antiguo 18,오래된 시18,ふるいポエム１８
Old Verse 19,Vieux Poème (19),Antica poesia 19,Altes Gedicht 19,Poema Antiguo 19,오래된 시19,ふるいポエム１９
Old Verse 20,Vieux Poème (20),Antica poesia 20,Altes Gedicht 20,Poema Antiguo 20,오래된 시20,ふるいポエム２０
Mysterious Shard S,Éclat Étrange S,Frammento insolito S,Enigmafragment S,Esquirla Extraña S,수수께끼의조각S,なぞのかけらＳ
Mysterious Shard L,Éclat Étrange L,Frammento insolito L,Enigmafragment L,Esquirla Extraña L,수수께끼의조각L,なぞのかけらＬ
Digger Drill,Foreuse,Trivella,Einwegbohrer,Taladro,구멍파기드릴,あなほりドリル
Kanto Slate,Tablette Kanto,Piastra di Kanto,Kanto-Platte,Losa Kanto,관동의석판,カントーのせきばん
Johto Slate,Tablette Johto,Piastra di Johto,Johto-Platte,Losa Johto,성도의석판,ジョウトのせきばん
